ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	COGIDS	ALIGNMENT	AUTOCOGID
6135	Katukina	species of large tucan	ʂukɨ	ʂukɨ	ʂ u k ɨ	None	366		['ʂ', 'u', 'k', 'ɨ', '(', '-', ')']	362
6136	Poyanawa	species of large tucan	hukɨ	hukɨ	h u k ɨ	None	366		['h', 'u', 'k', 'ɨ', '(', '-', ')']	362
6137	Amawaka	species of large tucan	xokɨ	xokɨ	x o k ɨ	II	366		['x', 'o', 'k', 'ɨ', '(', '-', ')']	362
6138	Kaxinawa	species of large tucan	ʂukɨ	ʂukɨ	ʂ u k ɨ	None	366		['ʂ', 'u', 'k', 'ɨ', '(', '-', ')']	362
6139	Marinawa	species of large tucan	ʂókɨ	ʂókɨ	ʂ ó/o k ɨ	None	366		['ʂ', 'ó/o', 'k', 'ɨ', '(', '-', ')']	362
6140	Yawanawa	species of large tucan	ʂukɨ	ʂukɨ	ʂ u k ɨ	None	366		['ʂ', 'u', 'k', 'ɨ', '(', '-', ')']	362
5856	Proto-Panoan	species of lizard	ʂɨkɨCc	ʂɨkɨCc	ʂ ɨ k ɨ tʳ	None	346		['ʂ', 'ɨ', 'k', 'ɨ', 'tʳ', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5857	Kakataibo	species of lizard	ʂɨkɨ́́	ʂɨkɨ́́	ʂ ɨ k !ɨ́/ɨ	None	346		['ʂ', 'ɨ', 'k', '!ɨ́/ɨ', '-', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5858	ShipiboKonibo	species of lizard	ʂɨkɨ́́	ʂɨkɨ́́	ʂ ɨ k !ɨ́/ɨ	None	346		['ʂ', 'ɨ', 'k', '!ɨ́/ɨ', '-', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5859	Kapanawa	species of lizard	ʂɨkɨ́́	ʂɨkɨ́́	ʂ ɨ k !ɨ́/ɨ	None	346		['ʂ', 'ɨ', 'k', '!ɨ́/ɨ', '-', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5860	Chakobo	species of lizard	ʂɨˈkɨ	ʂɨˈkɨ	ʂ ɨ k ɨ	None	346		['ʂ', 'ɨ', 'k', 'ɨ', '-', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5861	Chakobo	species of lizard	ʂɨˈkɨpa	ʂɨˈkɨpa	ʂ ɨ k ɨ p a	None	346		['ʂ', 'ɨ', 'k', 'ɨ', '-', '(', 'p', 'a', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5862	Yaminawa	species of lizard	ʂɨkɨ	ʂɨkɨ	ʂ ɨ k ɨ	None	346		['ʂ', 'ɨ', 'k', 'ɨ', '-', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5863	Yaminawa	species of lizard	ʂɨkɨpa	ʂɨkɨpa	ʂ ɨ k ɨ p a	None	346		['ʂ', 'ɨ', 'k', 'ɨ', '-', '(', 'p', 'a', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5864	Amawaka	species of lizard	xɨkɨɨ_I	xɨkɨɨ_I	x ɨ k ɨ ɨ	None	346		['x', 'ɨ', 'k', 'ɨ', '-', '(', '-', '-', 'ɨ', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5865	Kaxinawa	species of lizard	sɨkɨ	sɨkɨ	s ɨ k ɨ	None	346		['s', 'ɨ', 'k', 'ɨ', '-', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5866	Marinawa	species of lizard	ʂɨ́́kɨ	ʂɨ́́kɨ	ʂ !ɨ́/ɨ k ɨ	None	346		['ʂ', '!ɨ́/ɨ', 'k', 'ɨ', '-', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
5867	Matis	species of lizard	ʂɨkɨd_kapɨd_wasa	ʂɨkɨd_kapɨd_wasa	ʂ ɨ k ɨ d k a p ɨ d w a s a	None	346		['ʂ', 'ɨ', 'k', 'ɨ', 'd', '(', '-', '+', 'k', 'a', 'p', 'ɨ', 'd', '+', 'w', 'a', 's', 'a', ')']	363
5868	Mayoruna	species of lizard	ʂɨˈkɨd	ʂɨˈkɨd	ʂ ɨ k ɨ d	None	346		['ʂ', 'ɨ', 'k', 'ɨ', 'd', '(', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', ')']	363
1810	Proto-Panoan	species of mollusc	tʃãpiʃ	tʃãpiʃ	tʃ ã p i ʃ	None	25		['tʃ', 'ã', '-', 'p', 'i', 'ʃ', '-', '(', '-', ')']	364
1811	Kakataibo	species of mollusc	tʃãpíʃ	tʃãpíʃ	tʃ ã p !í/i ʃ	None	25		['tʃ', 'ã', '-', 'p', '!í/i', 'ʃ', '-', '(', '-', ')']	364
1812	Sharanawa	species of mollusc	tʃapiʃi	tʃapiʃi	tʃ a p i ʃ i	None	584		['tʃ', 'a', '-', 'p', 'i', 'ʃ', 'i', '(', '-', ')']	364
1813	Sharanawa	species of mollusc	tʃapiʃin	tʃapiʃin	tʃ a p i ʃ i n	None	766		['tʃ', 'a', '-', 'p', 'i', 'ʃ', 'i', '(', 'n', ')']	364
1814	Amawaka	species of mollusc	tʃanpíʃ	tʃanpíʃ	tʃ a n p !í/i ʃ	None	25		['tʃ', 'a', 'n', 'p', '!í/i', 'ʃ', '-', '(', '-', ')']	364
1815	Kaxinawa	species of mollusc	tʃãpiʃ	tʃãpiʃ	tʃ ã p i ʃ	None	25		['tʃ', 'ã', '-', 'p', 'i', 'ʃ', '-', '(', '-', ')']	364
1816	Yawanawa	species of mollusc	tʃapiʃi	tʃapiʃi	tʃ a p i ʃ i	None	25		['tʃ', 'a', '-', 'p', 'i', 'ʃ', 'i', '(', '-', ')']	364
3662	Proto-Panoan	species of monkey	naʔir	naʔir	n a ʔ i r	None	174		['n', 'a', 'ʔ', 'i', 'r']	365
3663	ShipiboKonibo	species of monkey	nai	nai	n a i	None	174		['n', 'a', '-', 'i', '-']	365
3664	Kapanawa	species of monkey	naʔín	naʔín	n a ʔ !í/i n	None	174		['n', 'a', 'ʔ', '!í/i', 'n']	365
3665	Marubo	species of monkey	[ˈnaj̃]	[ˈnaj̃]	n ãi	None	174		['n', 'ãi', '-', '-', '-']	365
3666	Kaxarari	species of monkey	naˈli	naˈli	n a l i	None	174		['n', 'a', 'l', 'i', '-']	365
3667	Katukina	species of monkey	nain	nain	n a i n	None	174		['n', 'a', '-', 'i', 'n']	365
3668	Amawaka	species of monkey	nãʔi	nãʔi	n ã ʔ i	II	174		['n', 'ã', 'ʔ', 'i', '-']	365
3669	Kaxinawa	species of monkey	nãi	nãi	n ã i	None	174		['n', 'ã', '-', 'i', '-']	365
3670	Marinawa	species of monkey	nãi	nãi	n ã i	None	174		['n', 'ã', '-', 'i', '-']	365
3671	Mayoruna	species of monkey	ˈnay	ˈnay	n a j	None	174		['n', 'a', 'j', '-', '-']	365
5332	Proto-Panoan	species of monkey	ɽiɽo	ɽiɽo	ɽ i ɽ o	None	302		['ɽ', 'i', 'ɽ', 'o', '(', '-', ')']	366
5333	Kakataibo	species of monkey	riri	riri	r i r i	None	302		['r', 'i', 'r', 'i', '(', '-', ')']	366
5334	ShipiboKonibo	species of monkey	riro	riro	r i r o	None	302		['r', 'i', 'r', 'o', '(', '-', ')']	366
5335	Kapanawa	species of monkey	riro	riro	r i r o	None	302		['r', 'i', 'r', 'o', '(', '-', ')']	366
5336	Chakobo	species of monkey	ˈriro	ˈriro	r i r o	None	302		['r', 'i', 'r', 'o', '(', '-', ')']	366
5337	Yaminawa	species of monkey	riro	riro	r i r o	None	302		['r', 'i', 'r', 'o', '(', '-', ')']	366
5338	Sharanawa	species of monkey	riro	riro	r i r o	None	302		['r', 'i', 'r', 'o', '(', '-', ')']	366
5339	Sharanawa	species of monkey	riron	riron	r i r o n	None	302		['r', 'i', 'r', 'o', '(', 'n', ')']	366
5340	Amawaka	species of monkey	riro	riro	r i r o	II	302		['r', 'i', 'r', 'o', '(', '-', ')']	366
5341	Kaxinawa	species of monkey	nidu	nidu	n i d u	None	302		['n', 'i', 'd', 'u', '(', '-', ')']	366
5342	Marinawa	species of monkey	ríró	ríró	r !í/i r !ó/o	None	302		['r', '!í/i', 'r', '!ó/o', '(', '-', ')']	366
5343	Yawanawa	species of monkey	riru	riru	r i r u	None	302		['r', 'i', 'r', 'u', '(', '-', ')']	366
5344	Mayoruna	species of monkey	dide	dide	d i d e	None	302		['d', 'i', 'd', 'e', '(', '-', ')']	366
5578	Proto-Panoan	species of monkey	ʃiro	ʃiro	ʃ i r o	None	323		['ʃ', 'i', 'r', 'o', '-', '(', '-', ')']	367
5579	ShipiboKonibo	species of monkey	ʃino	ʃino	ʃ i n o	None	323		['ʃ', 'i', 'n', 'o', '-', '(', '-', ')']	367
5580	Kapanawa	species of monkey	ʃino	ʃino	ʃ i n o	None	323		['ʃ', 'i', 'n', 'o', '-', '(', '-', ')']	367
5581	Marubo	species of monkey	ʂino	ʂino	ʂ i n o	None	323		['ʂ', 'i', 'n', 'o', '-', '(', '-', ')']	367
5582	Chakobo	species of monkey	ʃino	ʃino	ʃ i n o	None	323		['ʃ', 'i', 'n', 'o', '-', '(', '-', ')']	367
5583	Kaxarari	species of monkey	ʃiluˈa	ʃiluˈa	ʃ i l u a	None	323		['ʃ', 'i', 'l', 'u', '-', '(', 'a', ')']	367
5584	Chaninawa	species of monkey	ʃido	ʃido	ʃ i d o	None	323		['ʃ', 'i', 'd', 'o', '-', '(', '-', ')']	367
5585	Sharanawa	species of monkey	ʃino	ʃino	ʃ i n o	None	323		['ʃ', 'i', 'n', 'o', '-', '(', '-', ')']	367
5586	Sharanawa	species of monkey	ʃinon	ʃinon	ʃ i n o n	None	323		['ʃ', 'i', 'n', 'o', '-', '(', 'n', ')']	367
5587	Shanenawa	species of monkey	ʂinu	ʂinu	ʂ i n u	None	323		['ʂ', 'i', 'n', 'u', '-', '(', '-', ')']	367
5588	Katukina	species of monkey	ʃĩˈoʔ	ʃĩˈoʔ	ʃ ĩ o ʔ	None	323		['ʃ', 'ĩ', '-', 'o', 'ʔ', '(', '-', ')']	367
5589	Poyanawa	species of monkey	ʃĩdu	ʃĩdu	ʃ ĩ d u	None	323		['ʃ', 'ĩ', 'd', 'u', '-', '(', '-', ')']	367
5590	Amawaka	species of monkey	ʃinó_I	ʃinó_I	ʃ i n ó/o	None	323		['ʃ', 'i', 'n', 'ó/o', '-', '(', '-', ')']	367
5591	Kaxinawa	species of monkey	ʃinu	ʃinu	ʃ i n u	None	323		['ʃ', 'i', 'n', 'u', '-', '(', '-', ')']	367
5592	Marinawa	species of monkey	ʃino	ʃino	ʃ i n o	None	323		['ʃ', 'i', 'n', 'o', '-', '(', '-', ')']	367
5593	Yawanawa	species of monkey	ʃinu	ʃinu	ʃ i n u	None	323		['ʃ', 'i', 'n', 'u', '-', '(', '-', ')']	367
5620	Matis	species of monkey	sipi	sipi	s i p i	None	326		['s', 'i', 'p', 'i', '(', '-', ')']	367
6748	Proto-Panoan	species of monkey	wasa	wasa	w a s a	None	417		['w', 'a', 's', 'a']	368
6749	Kakataibo	species of monkey	βasa	βasa	β a s a	None	417		['β', 'a', 's', 'a']	368
6750	ShipiboKonibo	species of monkey	wasa	wasa	w a s a	None	417		['w', 'a', 's', 'a']	368
6751	Kapanawa	species of monkey	wasa	wasa	w a s a	None	417		['w', 'a', 's', 'a']	368
6752	Chakobo	species of monkey	wasa	wasa	w a s a	None	417		['w', 'a', 's', 'a']	368
6753	Sharanawa	species of monkey	ɸasa	ɸasa	ɸ a s a	None	417		['ɸ', 'a', 's', 'a']	368
6754	Katukina	species of monkey	wara	wara	w a r a	None	767		['w', 'a', 'r', 'a']	368
6755	Amawaka	species of monkey	wasa_I	wasa_I	w a s a	None	417		['w', 'a', 's', 'a']	368
6756	Kaxinawa	species of monkey	basa	basa	b a s a	None	417		['b', 'a', 's', 'a']	368
6757	Marinawa	species of monkey	ɸasa	ɸasa	ɸ a s a	None	417		['ɸ', 'a', 's', 'a']	368
6758	Yawanawa	species of monkey	wasa	wasa	w a s a	None	417		['w', 'a', 's', 'a']	368
3692	Proto-Panoan	species of mosquito	[n]akwa	[n]akwa	rⁿ a kʷ a	None	176		['rⁿ', 'a', 'kʷ', 'a', '(', '-', ')']	369
3693	Kakataibo	species of mosquito	nakwa	nakwa	n a kʷ a	None	176		['n', 'a', 'kʷ', 'a', '(', '-', ')']	369
3694	ShipiboKonibo	species of mosquito	naka	naka	n a k a	None	176		['n', 'a', 'k', 'a', '(', '-', ')']	369
3695	Kapanawa	species of mosquito	naka	naka	n a k a	None	176		['n', 'a', 'k', 'a', '(', '-', ')']	369
3696	Marubo	species of mosquito	naka	naka	n a k a	None	176		['n', 'a', 'k', 'a', '(', '-', ')']	369
3697	Chakobo	species of mosquito	naka	naka	n a k a	None	176		['n', 'a', 'k', 'a', '(', '-', ')']	369
3698	Sharanawa	species of mosquito	naka	naka	n a k a	None	176		['n', 'a', 'k', 'a', '(', '-', ')']	369
3699	Sharanawa	species of mosquito	nakan	nakan	n a k a n	None	176		['n', 'a', 'k', 'a', '(', 'n', ')']	369
3700	Amawaka	species of mosquito	naká_I	naká_I	n a k á/a	None	176		['n', 'a', 'k', 'á/a', '(', '-', ')']	369
3701	Kaxinawa	species of mosquito	naka	naka	n a k a	None	176		['n', 'a', 'k', 'a', '(', '-', ')']	369
3702	Marinawa	species of mosquito	naka	naka	n a k a	None	176		['n', 'a', 'k', 'a', '(', '-', ')']	369
1652	Proto-Panoan	species of otter	βõsi[m]	βõsi[m]	β õ s i m	None	10		['(', '-', '-', '-', '-', '-', ')', 'β', 'õ', '-', 's', 'i', 'm', '(', '-', ')']	370
1653	Kakataibo	species of otter	βõsime	βõsime	β õ s i m e	None	10		['(', '-', '-', '-', '-', '-', ')', 'β', 'õ', '-', 's', 'i', 'm', '(', 'e', ')']	370
1654	ShipiboKonibo	species of otter	βõsĩ	βõsĩ	β õ s i ~	None	10		['(', '-', '-', '-', '-', '-', ')', 'β', 'õ', '-', 's', 'i', '~', '(', '-', ')']	370
1655	Kapanawa	species of otter	hɨnɨ_βosi	hɨnɨ_βosi	h ɨ n ɨ β o s i	None	10		['(', 'h', 'ɨ', 'n', 'ɨ', '+', ')', 'β', 'o', '-', 's', 'i', '-', '(', '-', ')']	370
1656	Sharanawa	species of otter	ɸosi	ɸosi	ɸ o s i	None	10		['(', '-', '-', '-', '-', '-', ')', 'ɸ', 'o', '-', 's', 'i', '-', '(', '-', ')']	370
1657	Sharanawa	species of otter	ɸosin	ɸosin	ɸ o s i n	None	10		['(', '-', '-', '-', '-', '-', ')', 'ɸ', 'o', '-', 's', 'i', 'n', '(', '-', ')']	370
1658	Shanenawa	species of otter	fuˈsiʔ	fuˈsiʔ	f u s i ʔ	None	10		['(', '-', '-', '-', '-', '-', ')', 'f', 'u', '-', 's', 'i', 'ʔ', '(', '-', ')']	370
1659	Poyanawa	species of otter	βũsĩ	βũsĩ	β u ~ s i ~	None	10		['(', '-', '-', '-', '-', '-', ')', 'β', 'u', '~', 's', 'i', '~', '(', '-', ')']	370
1660	Amawaka	species of otter	wõsĩ	wõsĩ	w õ s i ~	II	10		['(', '-', '-', '-', '-', '-', ')', 'w', 'õ', '-', 's', 'i', '~', '(', '-', ')']	370
1661	Marinawa	species of otter	ɸósĩ	ɸósĩ	ɸ !ó/o s i ~	None	10		['(', '-', '-', '-', '-', '-', ')', 'ɸ', '!ó/o', '-', 's', 'i', '~', '(', '-', ')']	370
1662	Matis	species of otter	bonsen	bonsen	b o n s e n	None	10		['(', '-', '-', '-', '-', '-', ')', 'b', 'o', 'n', 's', 'e', 'n', '(', '-', ')']	370
1663	Mayoruna	species of otter	bosen	bosen	b o s e n	None	10		['(', '-', '-', '-', '-', '-', ')', 'b', 'o', '-', 's', 'e', 'n', '(', '-', ')']	370
1978	Kaxinawa	species of otter	hɨnɨ_inu	hɨnɨ_inu	h ɨ n ɨ i n u	None	38		['(', '-', '-', '-', '-', ')', 'h', 'ɨ', 'n', 'ɨ', '(', '-', '+', ')', '-', 'i', 'n', 'u', '(', '-', '-', '-', '-', '-', '-', '-', '-', ')']	370
4930	Proto-Panoan	species of owl	popo	popo	p o p o	None	274		['p', 'o', 'p', 'o', '(', '-', ')']	371
4931	Kakataibo	species of owl	popo	popo	p o p o	None	274		['p', 'o', 'p', 'o', '(', '-', ')']	371
4932	ShipiboKonibo	species of owl	popo	popo	p o p o	None	274		['p', 'o', 'p', 'o', '(', '-', ')']	371
4933	Kapanawa	species of owl	popo	popo	p o p o	None	274		['p', 'o', 'p', 'o', '(', '-', ')']	371
4934	Marubo	species of owl	pupu	pupu	p u p u	None	274		['p', 'u', 'p', 'u', '(', '-', ')']	371
4935	Chakobo	species of owl	popo	popo	p o p o	None	274		['p', 'o', 'p', 'o', '(', '-', ')']	371
4936	Kaxarari	species of owl	ˈpupu	ˈpupu	p u p u	None	274		['p', 'u', 'p', 'u', '(', '-', ')']	371
4937	Sharanawa	species of owl	popo	popo	p o p o	None	274		['p', 'o', 'p', 'o', '(', '-', ')']	371
4938	Sharanawa	species of owl	popon	popon	p o p o n	None	274		['p', 'o', 'p', 'o', '(', 'n', ')']	371
4939	Katukina	species of owl	pupu	pupu	p u p u	None	274		['p', 'u', 'p', 'u', '(', '-', ')']	371
4940	Amawaka	species of owl	popó_I	popó_I	p o p ó/o	None	274		['p', 'o', 'p', 'ó/o', '(', '-', ')']	371
4941	Kaxinawa	species of owl	pupu	pupu	p u p u	None	274		['p', 'u', 'p', 'u', '(', '-', ')']	371
4942	Marinawa	species of owl	popo	popo	p o p o	None	274		['p', 'o', 'p', 'o', '(', '-', ')']	371
4943	Yawanawa	species of owl	puˈpu	puˈpu	p u p u	None	274		['p', 'u', 'p', 'u', '(', '-', ')']	371
4944	Korubo	species of owl	pupu	pupu	p u p u	None	274		['p', 'u', 'p', 'u', '(', '-', ')']	371
4945	Matis	species of owl	pupu	pupu	p u p u	None	274		['p', 'u', 'p', 'u', '(', '-', ')']	371
4946	Mayoruna	species of owl	pupu	pupu	p u p u	None	274		['p', 'u', 'p', 'u', '(', '-', ')']	371
1538	Proto-Panoan	species of palm	βoʔɽɨ[t]	βoʔɽɨ[t]	β o ʔ ɽ ɨ t	None	515		['β', 'o', 'ʔ', 'ɽ', 'ɨ', 't']	373
1539	Kakataibo	species of palm	βuɾɨ	βuɾɨ	β u ɾ ɨ	None	515		['β', 'u', '-', 'ɾ', 'ɨ', '-']	373
1540	Kakataibo	species of palm	βoɾɨ́	βoɾɨ́	β o ɾ ɨ́	None	515		['β', 'o', '-', 'ɾ', 'ɨ́', '-']	373
1541	ShipiboKonibo	species of palm	βorɨ́	βorɨ́	β o r ɨ́	None	515		['β', 'o', '-', 'r', 'ɨ́', '-']	373
1542	Kapanawa	species of palm	βoʔɾɨ́	βoʔɾɨ́	β o ʔ ɾ ɨ́	None	515		['β', 'o', 'ʔ', 'ɾ', 'ɨ́', '-']	373
1543	Sharanawa	species of palm	ɸoɾɨ	ɸoɾɨ	ɸ o ɾ ɨ	None	515		['ɸ', 'o', '-', 'ɾ', 'ɨ', '-']	373
1544	Sharanawa	species of palm	ɸoɾɨn	ɸoɾɨn	ɸ o ɾ ɨ n	None	515		['ɸ', 'o', '-', 'ɾ', 'ɨ', 'n']	373
1545	Shanenawa	species of palm	ɸuɾɨ	ɸuɾɨ	ɸ u ɾ ɨ	None	515		['ɸ', 'u', '-', 'ɾ', 'ɨ', '-']	373
1546	Kaxinawa	species of palm	budɨ	budɨ	b u d ɨ	None	515		['b', 'u', '-', 'd', 'ɨ', '-']	373
1547	Marinawa	species of palm	ɸóɾɨ̃	ɸóɾɨ̃	ɸ ó/o ɾ ɨ̃	None	515		['ɸ', 'ó/o', '-', 'ɾ', 'ɨ̃', '-']	373
1548	Korubo	species of palm	βoɬɨt	βoɬɨt	β o ɬ ɨ t	None	515		['β', 'o', '-', 'ɬ', 'ɨ', 't']	373
1549	Mayoruna	species of palm	buˈɾɨd	buˈɾɨd	b u ɾ ɨ d	None	515		['b', 'u', '-', 'ɾ', 'ɨ', 'd']	373
1997	Proto-Panoan	species of palm	hɨpɨ	hɨpɨ	h ɨ p ɨ	None	40		['h', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
1998	Kakataibo	species of palm	ɨpɨ	ɨpɨ	ɨ p ɨ	None	40		['-', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
1999	ShipiboKonibo	species of palm	hɨpɨ	hɨpɨ	h ɨ p ɨ	None	40		['h', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
2000	Kapanawa	species of palm	hɨpɨ	hɨpɨ	h ɨ p ɨ	None	40		['h', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
2001	Marubo	species of palm	ɨpɨ	ɨpɨ	ɨ p ɨ	None	40		['-', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
2002	Chakobo	species of palm	hɨpɨ-itsa	hɨpɨ-itsa	h ɨ p ɨ i ts a	None	40		['h', 'ɨ', 'p', 'ɨ', '(', '+', 'i', 'ts', 'a', ')']	372
2003	Yaminawa	species of palm	ɨpɨ	ɨpɨ	ɨ p ɨ	None	40		['-', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
2004	Katukina	species of palm	hɨpɨ	hɨpɨ	h ɨ p ɨ	None	40		['h', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
2005	Amawaka	species of palm	hɨpɨ	hɨpɨ	h ɨ p ɨ	II	40		['h', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
2006	Kaxinawa	species of palm	hɨpɨ	hɨpɨ	h ɨ p ɨ	None	40		['h', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
2007	Marinawa	species of palm	ɨpɨ	ɨpɨ	ɨ p ɨ	None	40		['-', 'ɨ', 'p', 'ɨ', '(', '-', '-', '-', '-', ')']	372
4068	Kakataibo	species of palm	nisi	nisi	n i s i	None	205		['n', 'i', 's', 'i']	373
5845	Proto-Panoan	species of palm	ʂɨβo[n]	ʂɨβo[n]	ʂ ɨ β o rⁿ	None	345		['ʂ', 'ɨ', 'β', 'o', 'rⁿ']	373
5846	Kakataibo	species of palm	ʂɨβin	ʂɨβin	ʂ ɨ β i n	None	345		['ʂ', 'ɨ', 'β', 'i', 'n']	373
5847	ShipiboKonibo	species of palm	ʂɨβṍ	ʂɨβṍ	ʂ ɨ β ṍ	None	345		['ʂ', 'ɨ', 'β', 'ṍ', '-']	373
5848	Kapanawa	species of palm	ʂɨβón	ʂɨβón	ʂ ɨ β ó/o n	None	345		['ʂ', 'ɨ', 'β', 'ó/o', 'n']	373
5849	Sharanawa	species of palm	ʂɨɸo	ʂɨɸo	ʂ ɨ ɸ o	None	345		['ʂ', 'ɨ', 'ɸ', 'o', '-']	373
5850	Sharanawa	species of palm	ʂɨɸon	ʂɨɸon	ʂ ɨ ɸ o n	None	345		['ʂ', 'ɨ', 'ɸ', 'o', 'n']	373
5851	Amawaka	species of palm	xɨwõ	xɨwõ	x ɨ w õ	None	345		['x', 'ɨ', 'w', 'õ', '-']	373
5852	Kaxinawa	species of palm	ʂibu	ʂibu	ʂ i b u	None	345		['ʂ', 'i', 'b', 'u', '-']	373
5853	Marinawa	species of palm	ʂɨ́́ɸõ	ʂɨ́́ɸõ	ʂ !ɨ́/ɨ ɸ õ	None	345		['ʂ', '!ɨ́/ɨ', 'ɸ', 'õ', '-']	373
5854	Yawanawa	species of palm	ʂɨhu	ʂɨhu	ʂ ɨ h u	None	345		['ʂ', 'ɨ', 'h', 'u', '-']	373
5855	Mayoruna	species of palm	ʂɨˈbin	ʂɨˈbin	ʂ ɨ b i n	None	345		['ʂ', 'ɨ', 'b', 'i', 'n']	372
6377	Proto-Panoan	species of palm	taoaCc	taoaCc	t a o a tʳ	None	384		['t', 'a', 'o', 'a', 'tʳ', '(', '-', '-', ')']	374
6378	Kakataibo	species of palm	tɔ́́ɔ́́	tɔ́́ɔ́́	t ɔ́/ɔ ɔ́/ɔ	None	384		['t', 'ɔ́/ɔ', 'ɔ́/ɔ', '-', '-', '(', '-', '-', ')']	374
6379	Kakataibo	species of palm	tó	tó	t ó/o	None	768		['t', 'ó/o', '-', '-', '-', '(', '-', '-', ')']	374
6380	ShipiboKonibo	species of palm	taó	taó	t a ó/o	None	384		['t', 'a', 'ó/o', '-', '-', '(', '-', '-', ')']	374
6381	Kapanawa	species of palm	tao	tao	t a o	None	384		['t', 'a', 'o', '-', '-', '(', '-', '-', ')']	374
6382	Chakobo	species of palm	taˈwawa	taˈwawa	t a w a w a	None	384		['t', 'a', 'w', 'a', '-', '(', 'w', 'a', ')']	374
6383	Yaminawa	species of palm	tao	tao	t a o	None	384		['t', 'a', 'o', '-', '-', '(', '-', '-', ')']	374
6384	Yaminawa	species of palm	taõ	taõ	t a õ	None	384		['t', 'a', 'õ', '-', '-', '(', '-', '-', ')']	374
6385	Sharanawa	species of palm	tao	tao	t a o	None	384		['t', 'a', 'o', '-', '-', '(', '-', '-', ')']	374
6386	Sharanawa	species of palm	taon	taon	t a o n	None	384		['t', 'a', 'o', '-', '-', '(', 'n', '-', ')']	374
6387	Katukina	species of palm	tau	tau	t a u	None	384		['t', 'a', 'u', '-', '-', '(', '-', '-', ')']	374
6388	Amawaka	species of palm	tao_I	tao_I	t a o	None	384		['t', 'a', 'o', '-', '-', '(', '-', '-', ')']	374
6389	Kaxinawa	species of palm	tau	tau	t a u	None	384		['t', 'a', 'u', '-', '-', '(', '-', '-', ')']	374
6390	Marinawa	species of palm	tao	tao	t a o	None	384		['t', 'a', 'o', '-', '-', '(', '-', '-', ')']	374
6391	Yawanawa	species of palm	ˈtaw	ˈtaw	t a w	None	384		['t', 'a', 'w', '-', '-', '(', '-', '-', ')']	374
6392	Korubo	species of palm	tawad	tawad	t a w a d	None	384		['t', 'a', 'w', 'a', 'd', '(', '-', '-', ')']	374
6393	Matis	species of palm	tawad	tawad	t a w a d	None	384		['t', 'a', 'w', 'a', 'd', '(', '-', '-', ')']	374
7190	Proto-Panoan	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455		['j', 'o', 'tʃ', 'i', '(', '-', ')']	375
7191	ShipiboKonibo	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455		['j', 'o', 'tʃ', 'i', '(', '-', ')']	375
7192	Kapanawa	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455		['j', 'o', 'tʃ', 'i', '(', '-', ')']	375
7193	Marubo	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455		['j', 'o', 'tʃ', 'i', '(', '-', ')']	375
7194	Chakobo	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455		['j', 'o', 'tʃ', 'i', '(', '-', ')']	375
7195	Sharanawa	species of pepper	yotʃi	yotʃi	j o tʃ i	None	455		['j', 'o', 'tʃ', 'i', '(', '-', ')']	375
7196	Sharanawa	species of pepper	yotʃin	yotʃin	j o tʃ i n	None	455		['j', 'o', 'tʃ', 'i', '(', 'n', ')']	375
7197	Shanenawa	species of pepper	yutʃi	yutʃi	j u tʃ i	None	455		['j', 'u', 'tʃ', 'i', '(', '-', ')']	375
7198	Amawaka	species of pepper	yotʃi_I	yotʃi_I	j o tʃ i	None	455		['j', 'o', 'tʃ', 'i', '(', '-', ')']	375
